h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
88446ec6c3fffff,29.752486,-93.835293,0.758,0.702,0.796,1.0,5,5,0.3-0.6m,0.106,0.413,0.31,False,True,,good
884890adcdfffff,28.270976,-96.903392,0.41,0.41,0.41,0.125,1,8,0.1-0.3m,0.055,0.362,0.207,False,False,cloud,cloud
8848934281fffff,29.252231,-95.866737,0.974,0.93,1.0,1.0,5,5,0.6-1.0m,0.157,1.903,0.754,False,True,,good
88446c4269fffff,29.575949,-94.605502,1.0,1.0,1.0,0.4,2,5,1.0-2.0m,1.088,1.75,1.38,False,True,,good
88446c4125fffff,29.66186,-94.483972,0.56,0.56,0.56,0.25,1,4,0.1-0.3m,0.057,0.463,0.237,False,True,,good
88446c949dfffff,29.267605,-95.531913,0.8933,0.81,1.0,1.0,6,6,,,,,False,True,,good
884890351dfffff,28.419802,-96.856537,0.54,0.524,0.556,0.2857,2,7,,,,,False,True,,good
8848902607fffff,28.526333,-96.912557,0.645,0.641,0.649,0.5,2,4,,,,,False,True,,good
88446e474dfffff,30.059795,-93.486496,0.37,0.37,0.37,0.25,1,4,0.0-0.1m,0.029,0.097,0.063,False,True,,good
8848934947fffff,29.297933,-95.55327,0.9725,0.923,1.0,1.0,4,4,,,,,False,True,,good
8848935053fffff,29.090667,-95.854145,0.425,0.402,0.444,0.6667,4,6,,,,,False,True,,good
88446e4041fffff,30.014372,-93.386065,0.8575,0.804,0.897,0.5714,4,7,0.1-0.3m,0.064,0.23,0.178,False,True,,good
88446c2b03fffff,30.028253,-95.133279,0.52,0.52,0.52,0.1429,1,7,,,,,False,False,cloud,cloud
88446ececdfffff,29.791889,-93.652835,0.8783,0.695,1.0,0.8571,6,7,0.0-0.1m,0.033,0.036,0.034,False,True,,good
88446c0cd7fffff,29.859888,-95.106325,0.52,0.52,0.52,0.1429,1,7,0.6-1.0m,0.216,1.538,0.779,False,False,cloud,cloud
88446ea18bfffff,30.08462,-94.33396,0.6825,0.545,0.85,0.6667,4,6,0.3-0.6m,0.097,1.012,0.51,False,True,,good
884893500dfffff,29.083824,-95.81879,0.48,0.428,0.524,0.5714,4,7,0.3-0.6m,0.171,0.544,0.349,False,True,,good
88446e561dfffff,29.937226,-93.602307,0.5729,0.5,0.636,1.0,7,7,0.3-0.6m,0.135,0.713,0.513,False,True,,good
88489331e1fffff,29.489419,-96.527242,0.49,0.466,0.514,0.3333,2,6,,,,,False,True,,good
88446ccf6bfffff,29.366818,-94.742291,0.48,0.48,0.48,0.1429,1,7,0.0-0.1m,0.006,0.006,0.006,False,False,cloud,cloud
88446e19c5fffff,29.959684,-93.687356,0.7457,0.676,0.83,1.0,7,7,0.3-0.6m,0.119,0.645,0.382,False,True,,good
88446ea1d1fffff,30.076824,-94.348682,0.9667,0.9,1.0,1.0,6,6,0.3-0.6m,0.064,0.78,0.389,False,True,,good
88446eb767fffff,29.91482,-94.467938,0.895,0.766,1.0,1.0,4,4,,,,,False,True,,good
88446ea851fffff,30.078155,-94.208893,0.82,0.812,0.828,0.3333,2,6,,,,,False,True,,good
88446c9313fffff,29.071895,-95.323651,0.6525,0.599,0.724,1.0,4,4,,,,,False,True,,good
8848922aa5fffff,28.947134,-95.398124,0.5,0.458,0.53,0.75,3,4,,,,,False,True,,good
88446c74e7fffff,30.014504,-95.032332,0.43,0.398,0.462,0.2857,2,7,,,,,False,True,,good
88446e1345fffff,29.798188,-93.856516,0.7529,0.716,0.792,1.0,7,7,0.3-0.6m,0.149,0.523,0.326,False,True,,good
88489356d3fffff,29.193189,-96.069523,0.7533,0.604,0.86,0.75,3,4,1.0-2.0m,1.215,3.119,1.903,False,True,,good
8848954de5fffff,27.899477,-97.097534,0.87,0.816,0.952,0.8,4,5,,,,,False,True,,good
88446ecf13fffff,29.792329,-93.573518,0.7033,0.645,0.755,1.0,6,6,0.3-0.6m,0.202,0.713,0.536,False,True,,good
88446c2b49fffff,29.989838,-95.136723,0.7633,0.74,0.78,0.5,3,6,,,,,False,True,,good
8848912539fffff,29.313773,-97.847681,0.33,0.33,0.33,0.1429,1,7,,,,,False,False,cloud,cloud
88446ecd43fffff,29.807844,-93.524378,0.366,0.338,0.402,0.8333,5,6,,,,,False,True,,good
88446eaf17fffff,30.161364,-94.306584,0.395,0.33,0.44,0.6667,4,6,0.3-0.6m,0.07,1.406,0.598,False,True,,good
88446ea001fffff,30.030836,-94.357098,0.62,0.62,0.62,0.2,1,5,,,,,False,False,cloud,cloud
88446c99d9fffff,29.198265,-95.159328,0.84,0.84,0.84,0.2,1,5,,,,,False,False,cloud,cloud
88446c8ac3fffff,29.304876,-95.213621,0.48,0.392,0.568,0.4,2,5,,,,,False,True,,good
88446e81d5fffff,29.70454,-94.082218,0.694,0.438,0.964,0.7143,5,7,0.1-0.3m,0.034,0.57,0.249,False,True,,good
88446e5493fffff,30.059266,-93.615627,0.7025,0.655,0.748,0.5714,4,7,0.3-0.6m,0.087,0.713,0.495,False,True,,good
88446c4e6bfffff,29.744908,-94.581692,0.906,0.868,0.93,1.0,5,5,,,,,False,True,,good
88446c588bfffff,29.600454,-94.491772,1.0,1.0,1.0,1.0,6,6,1.0-2.0m,0.962,1.259,1.124,False,True,,good
88446d98c5fffff,29.92178,-96.211355,0.74,0.74,0.74,0.25,1,4,,,,,False,True,,good
88446c2129fffff,30.018673,-95.248415,0.69,0.586,0.774,0.5714,4,7,1.0-2.0m,0.467,1.682,1.243,False,True,,good
88446e183bfffff,29.951796,-93.731847,0.755,0.681,0.817,1.0,4,4,0.3-0.6m,0.168,0.712,0.485,False,True,,good
88446c1213fffff,29.451845,-95.164725,0.63,0.63,0.63,0.1429,1,7,,,,,False,False,cloud,cloud
88446eb5ddfffff,30.013792,-94.516416,0.48,0.472,0.488,0.2857,2,7,,,,,False,True,,good
88446e0925fffff,30.097519,-93.591838,0.6933,0.642,0.746,0.5,3,6,,,,,False,True,,good
88446c9189fffff,29.149194,-95.306957,0.6,0.434,0.754,1.0,4,4,,,,,False,True,,good
884893828bfffff,28.853972,-96.594208,0.6114,0.512,0.76,1.0,7,7,0.3-0.6m,0.144,0.409,0.315,False,True,,good
88446e889bfffff,29.781804,-93.995159,1.0,1.0,1.0,1.0,5,5,0.3-0.6m,0.402,0.438,0.418,False,True,,good
884890264dfffff,28.487505,-96.915411,0.47,0.47,0.47,0.1667,1,6,,,,,False,False,cloud,cloud
88446c85cdfffff,29.393137,-95.417313,0.48,0.48,0.48,0.1429,1,7,0.6-1.0m,0.743,0.996,0.873,False,False,cloud,cloud
88446c6447fffff,30.114801,-94.991174,0.54,0.54,0.54,0.1667,1,6,,,,,False,False,cloud,cloud
88446e5b59fffff,29.862297,-93.233652,0.6,0.568,0.624,1.0,4,4,0.3-0.6m,0.109,0.402,0.303,False,True,,good
88489004c7fffff,28.240641,-96.656735,0.85,0.748,0.964,0.5,3,6,0.0-0.1m,0.016,0.129,0.08,False,True,,good
884469b167fffff,31.332853,-96.33464,0.6575,0.549,0.816,0.5714,4,7,,,,,False,True,,good
88446c5531fffff,29.620822,-94.686932,0.6917,0.6,0.805,1.0,6,6,0.3-0.6m,0.221,0.703,0.478,False,True,,good
8848934633fffff,29.33434,-95.975984,0.56,0.56,0.56,0.2,1,5,>2.0m,0.337,2.647,2.037,False,False,cloud,cloud
884891400bfffff,28.840336,-97.015587,0.55,0.55,0.55,0.1429,1,7,>2.0m,0.714,6.961,3.76,False,False,cloud,cloud
88446848e1fffff,30.872236,-94.225266,1.0,1.0,1.0,0.25,1,4,,,,,False,True,,good
88446c94e3fffff,29.25287,-95.501253,0.76,0.52,0.946,1.0,7,7,,,,,False,True,,good
88446d419bfffff,30.457551,-95.600234,0.81,0.81,0.81,0.25,1,4,,,,,False,True,,good
88446cd4a7fffff,29.285782,-94.998291,0.8,0.764,0.844,0.4286,3,7,0.0-0.1m,0.0,0.0,0.0,False,True,,good
88489309dbfffff,29.346199,-96.117187,0.9275,0.892,0.957,1.0,4,4,,,,,False,True,,good
88446e00d5fffff,30.080438,-93.919747,0.9867,0.96,1.0,1.0,6,6,1.0-2.0m,0.768,1.212,1.04,False,True,,good
88446e8f61fffff,29.751052,-94.014087,1.0,1.0,1.0,0.4286,3,7,0.3-0.6m,0.087,0.441,0.331,False,True,,good
88446c7a23fffff,29.88107,-94.716586,0.45,0.45,0.45,0.25,1,4,1.0-2.0m,1.094,1.985,1.683,False,True,,good
88446eb937fffff,29.956471,-94.13509,0.6117,0.39,0.835,1.0,6,6,0.1-0.3m,0.044,0.185,0.12,False,True,,good
88446db567fffff,30.30273,-96.672213,0.87,0.814,0.926,0.3333,2,6,,,,,False,True,,good
88446e5309fffff,29.816086,-93.380957,0.4675,0.397,0.532,0.5,4,8,0.3-0.6m,0.096,0.625,0.39,False,True,,good
88489e5165fffff,29.807264,-96.746528,0.375,0.339,0.411,0.5,2,4,>2.0m,1.085,6.215,3.813,False,True,,good
884468d401fffff,30.347356,-94.789332,0.7025,0.665,0.734,0.6667,4,6,1.0-2.0m,0.437,1.629,1.236,False,True,,good
884468cf1dfffff,30.518191,-94.564632,0.5367,0.524,0.548,0.5,3,6,,,,,False,True,,good
88446e16b1fffff,30.002593,-94.106669,0.39,0.39,0.39,0.25,1,4,0.6-1.0m,0.586,0.975,0.756,False,True,,good
884893d153fffff,28.708576,-96.011041,0.44,0.44,0.44,0.1429,1,7,0.1-0.3m,0.015,0.256,0.129,False,False,cloud,cloud
88446eb453fffff,29.974995,-94.560022,0.425,0.345,0.509,0.5714,4,7,0.1-0.3m,0.017,0.947,0.247,False,True,,good
88446ea53dfffff,30.152582,-94.421292,0.45,0.45,0.45,0.1429,1,7,0.6-1.0m,0.291,1.048,0.703,False,False,cloud,cloud
88446e8711fffff,29.726067,-94.227173,0.935,0.805,1.0,1.0,6,6,0.0-0.1m,0.002,0.005,0.003,False,True,,good
8848902169fffff,28.449814,-96.652887,0.5667,0.546,0.586,0.6,3,5,0.3-0.6m,0.158,0.78,0.455,False,True,,good
88489342c7fffff,29.236835,-95.866013,0.43,0.406,0.454,0.5,3,6,0.6-1.0m,0.086,1.628,0.833,False,True,,good
88446c51c5fffff,29.522642,-94.578662,1.0,1.0,1.0,0.1667,1,6,0.1-0.3m,0.039,0.261,0.165,False,False,cloud,cloud
88489344a9fffff,29.411809,-95.959614,0.5075,0.482,0.527,0.8,4,5,0.1-0.3m,0.069,0.467,0.26,False,True,,good
88446c4491fffff,29.826399,-94.789544,0.69,0.69,0.69,0.1429,1,7,0.1-0.3m,0.046,0.277,0.218,False,False,cloud,cloud
88489351ddfffff,29.130264,-95.81094,0.7633,0.57,0.915,1.0,6,6,0.1-0.3m,0.052,0.493,0.283,False,True,,good
88446ebb19fffff,29.879363,-94.202344,0.42,0.42,0.42,0.1429,1,7,,,,,False,False,cloud,cloud
8848930851fffff,29.291636,-96.139616,0.53,0.484,0.564,1.0,4,4,,,,,False,True,,good
88446e0e61fffff,30.1267,-93.851407,0.366,0.344,0.392,0.7143,5,7,0.3-0.6m,0.044,0.72,0.315,False,True,,good
88489396ddfffff,28.778617,-96.775906,0.4675,0.423,0.514,0.6667,4,6,0.0-0.1m,0.01,0.137,0.059,False,True,,good
88446c96c5fffff,29.182671,-95.543165,0.57,0.484,0.66,1.0,4,4,,,,,False,True,,good
88446e8dd7fffff,29.873032,-94.057711,0.7029,0.574,0.82,1.0,7,7,0.6-1.0m,0.207,1.38,0.982,False,True,,good
884468998bfffff,30.345395,-94.940032,0.48,0.472,0.488,0.3333,2,6,0.1-0.3m,0.098,0.416,0.247,False,True,,good
8848922e57fffff,28.989752,-95.559612,0.4967,0.472,0.528,0.6,3,5,,,,,False,True,,good
88446e7619fffff,30.309809,-93.866872,0.38,0.38,0.38,0.25,1,4,,,,,False,True,,good
88446dd209fffff,29.782932,-95.896862,0.485,0.473,0.497,0.5,2,4,0.1-0.3m,0.013,0.489,0.2,False,True,,good
88446c7899fffff,29.980036,-94.765341,0.4967,0.406,0.566,0.5,3,6,1.0-2.0m,0.307,1.727,1.202,False,True,,good
88446c6983fffff,30.142411,-94.646197,0.39,0.39,0.39,0.2,1,5,0.0-0.1m,0.052,0.135,0.099,False,False,cloud,cloud
8848935a85fffff,29.148036,-95.711662,0.42,0.42,0.42,0.2,1,5,0.6-1.0m,0.071,2.356,0.928,False,False,cloud,cloud
884891545dfffff,28.764318,-97.197422,0.56,0.56,0.56,0.2,1,5,0.0-0.1m,0.096,0.1,0.096,False,False,cloud,cloud
8848954281fffff,27.691583,-97.255358,0.48,0.48,0.48,0.125,1,8,,,,,False,False,cloud,cloud
88446c4b57fffff,29.655236,-94.399045,1.0,1.0,1.0,1.0,6,6,0.6-1.0m,0.438,0.82,0.635,False,True,,good
88446e4269fffff,29.96095,-93.399558,0.6625,0.546,0.769,0.5714,4,7,,,,,False,True,,good
88446e3353fffff,30.193336,-94.147758,0.45,0.408,0.494,0.8333,5,6,0.1-0.3m,0.035,0.151,0.104,False,True,,good
8848930f17fffff,29.373861,-96.23922,0.8637,0.809,0.912,1.0,8,8,,,,,False,True,,good
88446eb2c9fffff,29.838277,-94.465245,0.8883,0.7,1.0,1.0,6,6,,,,,False,True,,good
88446e0611fffff,30.102296,-94.064977,0.6786,0.586,0.768,1.0,7,7,0.0-0.1m,0.009,0.041,0.025,False,True,,good
88446e949dfffff,29.663759,-94.324646,0.385,0.344,0.414,0.5714,4,7,0.0-0.1m,0.011,0.087,0.047,False,True,,good
88446ea35bfffff,29.969643,-94.355002,0.8717,0.765,1.0,1.0,6,6,,,,,False,True,,good
88446e8587fffff,29.825775,-94.205564,0.87,0.76,1.0,1.0,7,7,0.0-0.1m,0.014,0.186,0.095,False,True,,good
88446bd2a7fffff,31.38134,-94.479885,1.0,1.0,1.0,0.1667,1,6,,,,,False,False,cloud,cloud
88446c0ea7fffff,29.821787,-95.089739,0.7867,0.738,0.842,0.4286,3,7,0.3-0.6m,0.307,0.53,0.477,False,True,,good
88446e5845fffff,29.908035,-93.23477,0.825,0.805,0.845,0.3333,2,6,0.0-0.1m,0.015,0.024,0.022,False,True,,good
88446c4307fffff,29.607404,-94.546826,0.7714,0.678,0.854,1.0,7,7,0.6-1.0m,0.794,0.924,0.862,False,True,,good
88446e3a19fffff,30.255272,-94.039881,0.435,0.423,0.447,0.5,2,4,0.3-0.6m,0.222,1.113,0.576,False,True,,good
884891da99fffff,28.354162,-97.178657,0.5725,0.546,0.601,1.0,4,4,0.0-0.1m,0.012,0.18,0.083,False,True,,good
884893d1abfffff,28.770524,-96.004021,0.45,0.418,0.482,0.2857,2,7,>2.0m,1.141,3.613,2.875,False,True,,good
88446ec8a5fffff,29.777679,-93.444321,0.59,0.414,0.786,0.7143,5,7,0.3-0.6m,0.231,0.636,0.531,False,True,,good
88446e0cd7fffff,30.248586,-93.894953,0.355,0.343,0.367,0.5,2,4,,,,,False,True,,good
88446cb367fffff,29.413807,-95.533367,0.876,0.712,1.0,1.0,5,5,0.3-0.6m,0.467,0.684,0.575,False,True,,good
88446ca451fffff,29.732576,-95.738492,0.55,0.542,0.558,0.75,3,4,,,,,False,True,,good
88446e8c4dfffff,29.788801,-94.069973,0.842,0.726,0.93,0.8333,5,6,,,,,False,True,,good
8848922ccdfffff,29.067157,-95.543059,0.4,0.4,0.4,0.1667,1,6,,,,,False,False,cloud,cloud
8848937727fffff,29.529969,-96.16652,0.46,0.444,0.476,0.5,2,4,0.0-0.1m,0.01,0.053,0.034,False,True,,good
88489026a5fffff,28.580277,-96.920576,0.7767,0.62,0.92,1.0,6,6,,,,,False,True,,good
884469d345fffff,30.901886,-95.620474,0.6125,0.578,0.637,0.6667,4,6,0.6-1.0m,0.201,1.221,0.626,False,True,,good
88446c58e3fffff,29.59311,-94.466609,0.9871,0.964,1.0,1.0,7,7,0.6-1.0m,0.816,1.152,0.969,False,True,,good
88489349e5fffff,29.351656,-95.56066,0.6525,0.563,0.76,1.0,4,4,0.1-0.3m,0.029,0.599,0.226,False,True,,good
88446c49cdfffff,29.732032,-94.381763,0.9371,0.834,1.0,1.0,7,7,,,,,False,True,,good
88446e31c9fffff,30.26988,-94.13026,0.45,0.422,0.486,0.75,3,4,0.6-1.0m,0.151,1.169,0.624,False,True,,good
884891c333fffff,28.431176,-97.193151,0.38,0.38,0.38,0.2,1,5,0.1-0.3m,0.06,0.465,0.265,False,False,cloud,cloud
88489069c3fffff,28.583819,-96.054965,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
8848930d8dfffff,29.451412,-96.222993,0.5,0.5,0.5,0.1429,1,7,0.6-1.0m,0.075,1.46,0.783,False,False,cloud,cloud
8848915405fffff,28.780847,-97.168181,0.51,0.51,0.51,0.1667,1,6,0.0-0.1m,0.021,0.023,0.022,False,False,cloud,cloud
88446ea229fffff,29.977136,-94.370237,0.72,0.578,0.826,0.75,3,4,,,,,False,True,,good
88446c7841fffff,29.896523,-94.70716,0.705,0.653,0.757,0.3333,2,6,,,,,False,True,,good
88489350abfffff,29.152512,-95.847027,0.4575,0.378,0.543,1.0,4,4,,,,,False,True,,good
88446e56bbfffff,30.005785,-93.629042,0.9167,0.912,0.92,0.5,3,6,0.3-0.6m,0.074,0.552,0.341,False,True,,good
88446dd1b1fffff,29.923056,-95.82288,0.414,0.342,0.482,1.0,5,5,,,,,False,True,,good
88446c5093fffff,29.567236,-94.679965,1.0,1.0,1.0,1.0,4,4,1.0-2.0m,1.158,1.43,1.331,False,True,,good
88446b94c5fffff,31.497775,-95.113156,0.44,0.44,0.44,0.2857,2,7,0.0-0.1m,0.016,0.172,0.086,False,True,,good
88446e1a63fffff,29.867714,-93.744325,0.8833,0.855,0.91,1.0,6,6,0.3-0.6m,0.206,0.713,0.576,False,True,,good
88446e0b4dfffff,30.005636,-93.658847,0.7567,0.742,0.774,0.75,3,4,0.3-0.6m,0.185,0.713,0.535,False,True,,good
88446cb1ddfffff,29.512788,-95.582874,0.6,0.538,0.658,0.4286,3,7,>2.0m,1.318,4.595,3.533,False,True,,good
884468a849fffff,30.793456,-95.205383,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446d4069fffff,30.365729,-95.585972,0.7033,0.656,0.76,0.4286,3,7,0.1-0.3m,0.004,0.388,0.125,False,True,,good
88446e8ac3fffff,29.697571,-94.007451,1.0,1.0,1.0,1.0,7,7,0.6-1.0m,0.065,1.45,0.977,False,True,,good
8844688761fffff,30.433648,-95.195349,0.72,0.712,0.728,0.5,2,4,0.6-1.0m,0.178,1.46,0.839,False,True,,good
8848915149fffff,28.64831,-96.969562,0.696,0.636,0.762,1.0,5,5,,,,,False,True,,good
88446e0e09fffff,30.134179,-93.87654,0.4917,0.415,0.58,1.0,6,6,1.0-2.0m,0.048,4.376,1.198,False,True,,good
8848914233fffff,28.816297,-97.039378,0.7529,0.716,0.788,1.0,7,7,>2.0m,0.663,3.594,2.019,False,True,,good
88446c4843fffff,29.693224,-94.425269,0.67,0.595,0.75,1.0,6,6,,,,,False,True,,good
88446ecde1fffff,29.861243,-93.530776,0.895,0.841,0.937,1.0,4,4,0.3-0.6m,0.176,0.713,0.554,False,True,,good
8848931b19fffff,29.091318,-96.129738,0.49,0.49,0.49,0.1667,1,6,0.0-0.1m,0.038,0.107,0.06,False,False,cloud,cloud
8848906839fffff,28.559983,-96.078766,0.3867,0.352,0.432,0.5,3,6,0.0-0.1m,0.005,0.005,0.005,False,True,,good
8848930c03fffff,29.411708,-96.266285,0.4133,0.392,0.44,0.4286,3,7,,,,,False,True,,good
884893a9a5fffff,29.350101,-96.540038,0.5067,0.432,0.608,0.4286,3,7,0.3-0.6m,0.231,0.683,0.416,False,True,,good
88446c8b61fffff,29.253628,-95.07679,0.4367,0.378,0.49,0.5,3,6,,,,,False,True,,good
88446e5531fffff,30.006428,-93.48011,0.79,0.774,0.806,0.5,2,4,,,,,False,True,,good
88446c4f09fffff,29.753266,-94.527103,0.4275,0.384,0.457,0.6667,4,6,,,,,False,True,,good
88446e461bfffff,30.105168,-93.587079,0.56,0.51,0.612,1.0,5,5,,,,,False,True,,good
88446ec591fffff,29.837165,-93.743443,0.702,0.68,0.744,1.0,5,5,0.3-0.6m,0.113,0.713,0.525,False,True,,good
88446e09c3fffff,30.127675,-93.67224,0.8575,0.84,0.885,1.0,4,4,,,,,False,True,,good
88446ea765fffff,30.068293,-94.43335,0.732,0.59,0.89,1.0,5,5,0.3-0.6m,0.189,0.798,0.493,False,True,,good
8848935367fffff,29.031257,-95.761332,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
8844680661fffff,30.811055,-95.034272,0.495,0.437,0.541,0.6667,4,6,>2.0m,0.929,18.469,6.762,False,True,,good
88446c9227fffff,29.063893,-95.338276,0.335,0.331,0.339,0.3333,2,6,,,,,False,True,,good
88446c8311fffff,29.226467,-95.290243,0.5575,0.502,0.607,1.0,4,4,,,,,False,True,,good
88446c64e5fffff,30.168352,-94.998332,0.39,0.376,0.4,0.5,3,6,1.0-2.0m,0.492,3.247,1.772,False,True,,good
884890b21dfffff,27.870734,-97.035985,0.34,0.34,0.34,0.1667,1,6,0.1-0.3m,0.082,0.278,0.208,False,False,cloud,cloud
88446d0287fffff,30.384576,-96.16378,0.53,0.53,0.53,0.25,1,4,1.0-2.0m,0.178,2.712,1.378,False,True,,good
884890a307fffff,28.037823,-96.920474,0.532,0.478,0.608,0.7143,5,7,0.3-0.6m,0.129,0.645,0.402,False,True,,good
88489346d1fffff,29.348239,-96.036908,0.8417,0.755,0.92,1.0,6,6,1.0-2.0m,0.142,2.698,1.023,False,True,,good
88446e86b9fffff,29.778735,-94.313594,0.7329,0.596,0.886,1.0,7,7,,,,,False,True,,good
88446ecc57fffff,29.822707,-93.604101,0.59,0.55,0.63,0.3333,2,6,0.1-0.3m,0.182,0.327,0.269,False,True,,good
8844682b53fffff,31.148295,-94.956827,0.43,0.414,0.446,0.3333,2,6,,,,,False,True,,good
88446eae2bfffff,30.14569,-94.346042,0.776,0.67,0.854,1.0,5,5,0.3-0.6m,0.33,0.496,0.413,False,True,,good
88446c98edfffff,29.190293,-95.173964,0.8767,0.788,0.972,0.5,3,6,,,,,False,True,,good
88446e80e9fffff,29.688862,-94.121492,0.72,0.625,0.795,1.0,6,6,1.0-2.0m,0.585,1.45,1.294,False,True,,good
8848922169fffff,28.861282,-95.449253,0.792,0.63,0.94,0.8333,5,6,0.3-0.6m,0.117,0.65,0.468,False,True,,good
884890a9cdfffff,28.167525,-96.757722,0.525,0.441,0.617,1.0,4,4,0.1-0.3m,0.033,0.313,0.227,False,True,,good
88446e0743fffff,30.072343,-93.984269,0.47,0.47,0.47,0.1429,1,7,,,,,False,False,cloud,cloud
8848932f6bfffff,29.706801,-96.478132,0.375,0.371,0.379,0.4,2,5,,,,,False,True,,good
88489e6b4bfffff,30.335169,-96.892743,0.5,0.444,0.556,0.3333,2,6,1.0-2.0m,0.666,1.33,1.003,False,True,,good
88446ec407fffff,29.775996,-93.751602,0.5883,0.49,0.675,0.8571,6,7,0.0-0.1m,0.022,0.026,0.024,False,True,,good
8848926487fffff,29.058553,-95.223379,0.5867,0.534,0.638,0.75,3,4,0.3-0.6m,0.237,0.635,0.53,False,True,,good
88446e1659fffff,29.910866,-94.103728,0.78,0.756,0.804,0.3333,2,6,,,,,False,True,,good
884468c0a5fffff,30.464111,-94.617906,0.475,0.471,0.479,0.3333,2,6,0.1-0.3m,0.074,0.507,0.275,False,True,,good
884468cec5fffff,30.540228,-94.650862,0.6783,0.505,0.805,0.8571,6,7,0.1-0.3m,0.036,0.431,0.205,False,True,,good
88446e0839fffff,30.104663,-93.696457,0.9667,0.9,1.0,1.0,6,6,0.1-0.3m,0.083,0.474,0.26,False,True,,good
88446ea5dbfffff,30.182326,-94.50241,0.355,0.335,0.375,0.3333,2,6,1.0-2.0m,0.814,1.28,1.023,False,True,,good
88489390b5fffff,28.769824,-96.564669,0.5667,0.424,0.76,0.6,3,5,0.0-0.1m,0.038,0.118,0.084,False,True,,good
88446e96c5fffff,29.579368,-94.336715,1.0,1.0,1.0,1.0,6,6,1.0-2.0m,0.835,1.315,1.015,False,True,,good
8848923745fffff,28.748367,-95.663577,0.75,0.616,0.916,0.6667,4,6,0.1-0.3m,0.004,0.302,0.107,False,True,,good
88446c909dfffff,29.162922,-95.387412,0.5,0.5,0.5,0.1667,1,6,,,,,False,False,cloud,cloud
8848937289fffff,29.452976,-96.162691,0.39,0.39,0.39,0.1667,1,6,,,,,False,False,cloud,cloud
8848902207fffff,28.422839,-96.766561,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446c4c89fffff,29.859598,-94.600827,0.412,0.364,0.462,0.7143,5,7,0.3-0.6m,0.009,0.889,0.348,False,True,,good
88446e52b1fffff,29.899634,-93.477269,0.6771,0.538,0.85,1.0,7,7,,,,,False,True,,good
884890a8d7fffff,28.195367,-96.849201,0.4175,0.366,0.471,0.8,4,5,,,,,False,True,,good
88446dd2a7fffff,29.859803,-95.900522,0.455,0.427,0.483,0.3333,2,6,,,,,False,True,,good
88446c7937fffff,29.951231,-94.624162,0.422,0.354,0.498,0.7143,5,7,0.0-0.1m,0.016,0.174,0.08,False,True,,good
88446325e7fffff,29.816602,-93.212757,0.735,0.699,0.771,0.5,2,4,0.0-0.1m,0.021,0.068,0.05,False,True,,good
8848935b23fffff,29.112201,-95.595023,0.444,0.404,0.48,0.8333,5,6,1.0-2.0m,0.773,1.417,1.074,False,True,,good
88446eb367fffff,29.809238,-94.324594,0.35,0.35,0.35,0.1429,1,7,,,,,False,False,cloud,cloud
88446e953bfffff,29.626741,-94.208977,1.0,1.0,1.0,1.0,7,7,0.1-0.3m,0.015,0.262,0.124,False,True,,good
88489235bbfffff,28.902156,-95.680497,0.37,0.362,0.378,0.4286,3,7,0.0-0.1m,0.001,0.001,0.001,False,True,,good
88446e8f09fffff,29.75848,-94.039177,0.9575,0.881,1.0,0.6667,4,6,0.3-0.6m,0.096,1.45,0.574,False,True,,good
88446e8625fffff,29.718259,-94.241847,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
88489361e9fffff,29.657075,-96.011666,0.886,0.854,0.926,1.0,5,5,0.6-1.0m,0.111,0.885,0.606,False,True,,good
88446c61d1fffff,30.070986,-94.838954,0.7575,0.669,0.876,1.0,4,4,>2.0m,1.295,3.281,2.681,False,True,,good
88446e58e3fffff,29.97658,-93.26121,0.475,0.372,0.578,0.6667,4,6,0.0-0.1m,0.007,0.079,0.043,False,True,,good
8848932591fffff,29.785751,-96.689663,0.4,0.4,0.4,0.1667,1,6,0.3-0.6m,0.131,0.697,0.423,False,False,cloud,cloud
8844683755fffff,31.029458,-95.291357,0.6667,0.58,0.735,0.8571,6,7,1.0-2.0m,0.195,3.214,1.712,False,True,,good
884468c5e1fffff,30.547267,-94.706432,0.43,0.43,0.43,0.2,1,5,1.0-2.0m,0.434,3.408,1.826,False,False,cloud,cloud
8848930983fffff,29.362371,-96.087833,0.5617,0.46,0.65,1.0,6,6,1.0-2.0m,0.158,2.058,1.252,False,True,,good
88446c95d9fffff,29.245715,-95.475937,0.465,0.36,0.566,0.6667,4,6,,,,,False,True,,good
88446e8cebfffff,29.857393,-94.097038,0.85,0.792,0.896,0.75,3,4,,,,,False,True,,good
88446c86c3fffff,29.3523,-95.530649,0.746,0.504,0.95,1.0,5,5,1.0-2.0m,0.28,2.585,1.504,False,True,,good
8844688989fffff,30.498975,-94.905833,0.4667,0.402,0.554,0.75,3,4,0.1-0.3m,0.134,0.358,0.253,False,True,,good
